INSERT INTO User VALUES ('-500', 'Jaime Tan', 'P00500', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('770', 'Jenna Looi', 'S00770', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('771', 'Adriana Chong', 'S00771', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('772', 'Griffin Wong', 'S00772', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('773', 'Aniyah Kim', 'S00773', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('774', 'Jaylen Loh', 'S00774', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('775', 'Charlee Wong', 'S00775', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('776', 'Kylee Yap', 'S00776', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('777', 'Phoenix Leong', 'S00777', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('778', 'Anderson Yong', 'S00778', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('779', 'Daleyza Kong', 'S00779', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('780', 'Leon Chong', 'S00780', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('781', 'Gwendolyn Sze', 'S00781', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('782', 'Adelynn Foong', 'S00782', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('783', 'Seth Chua', 'S00783', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('784', 'Ayla Chen', 'S00784', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('785', 'Romeo Li', 'S00785', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('786', 'Magnolia Foong', 'S00786', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('787', 'Riley Chang', 'S00787', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('788', 'Clayton Reyes', 'S00788', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('789', 'Maeve Lloyd', 'S00789', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('790', 'Margot Ma', 'S00790', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('791', 'Makenna Loh', 'S00791', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('792', 'Cody Yong', 'S00792', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('793', 'Sergio Loo', 'S00793', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('794', 'Madeleine Chua', 'S00794', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('795', 'Warren Koh', 'S00795', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('796', 'Donovan Kim', 'S00796', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('797', 'Myles Yong', 'S00797', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('798', 'Julius Wong', 'S00798', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('799', 'Alexis Ho', 'S00799', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('800', 'Kason Reyes', 'S00800', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('801', 'Arlo Chau', 'S00801', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('802', 'Clayton Cheong', 'S00802', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('803', 'Sergio Ho', 'S00803', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('804', 'Adrianna Lloyd', 'S00804', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('805', 'Fatima Chan', 'S00805', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('806', 'Scarlet Bishop', 'S00806', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('807', 'Emerson Song', 'S00807', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('808', 'Wade Palmer', 'S00808', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('809', 'Gemma Chau', 'S00809', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('810', 'Gemma Wong', 'S00810', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('811', 'Kyrie Chau', 'S00811', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('812', 'Simon Frost', 'S00812', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('813', 'Kaden Loo', 'S00813', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('814', 'Omar Bautista', 'S00814', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('815', 'Vera Chew', 'S00815', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('816', 'Mikayla Ma', 'S00816', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('817', 'Lyric Lloyd', 'S00817', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('818', 'Barrett Song', 'S00818', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('819', 'Amina Goh', 'S00819', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('820', 'Jorge Ma', 'S00820', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('821', 'Harvey Lloyd', 'S00821', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('822', 'Alivia Song', 'S00822', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('823', 'Kate Yong', 'S00823', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('824', 'Shawn Chong', 'S00824', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('825', 'Myla Lloyd', 'S00825', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('826', 'Major Kim', 'S00826', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('827', 'Donovan Chew', 'S00827', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('828', 'Felicity Ho', 'S00828', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('829', 'Gracelyn Chen', 'S00829', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('830', 'Kane Kim', 'S00830', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('831', 'Rowan Looi', 'S00831', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('832', 'Ayla Lim', 'S00832', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('833', 'Gracelyn Wong', 'S00833', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('834', 'Matias Loh', 'S00834', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('835', 'Sean Chew', 'S00835', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('836', 'Kylee Bishop', 'S00836', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('837', 'Dante Ha', 'S00837', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('838', 'Gunner Koh', 'S00838', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('839', 'Stephen Soo', 'S00839', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('840', 'Nina Chong', 'S00840', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('841', 'Amara Loh', 'S00841', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('842', 'Tanner Yap', 'S00842', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('843', 'Javier Yong', 'S00843', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('844', 'Kira Lai', 'S00844', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('845', 'Bradley Reyes', 'S00845', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('846', 'Brynlee Loong', 'S00846', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('847', 'Alayna Li', 'S00847', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('848', 'Kayleigh Ng', 'S00848', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('849', 'Paxton Chau', 'S00849', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('850', 'Heidi Goh', 'S00850', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('851', 'Annie Chooi', 'S00851', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('852', 'Reed Lim', 'S00852', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('853', 'Malik Looi', 'S00853', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('854', 'Josie Chau', 'S00854', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('855', 'Titus Liew', 'S00855', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('856', 'Delaney Yong', 'S00856', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('857', 'Sullivan Leong', 'S00857', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('858', 'Rory Chong', 'S00858', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('859', 'Luciana Ha', 'S00859', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('860', 'Blakely Tan', 'S00860', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('861', 'Skyler Liew', 'S00861', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('862', 'Milo Chau', 'S00862', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('863', 'Titus Kim', 'S00863', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('864', 'Amira Wong', 'S00864', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('865', 'Nash Lloyd', 'S00865', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('866', 'Dalton Chau', 'S00866', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('867', 'Kaitlyn Palmer', 'S00867', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('868', 'Atlas Bishop', 'S00868', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('869', 'Fabian Hood', 'S00869', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('870', 'Judah Law', 'S00870', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('871', 'Pedro Ho', 'S00871', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('872', 'Camille Tan', 'S00872', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('873', 'Kenzie Ma', 'S00873', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('874', 'Porter Sim', 'S00874', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('875', 'Ace Moran', 'S00875', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('876', 'Prince Chua', 'S00876', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('877', 'Ainsley Khoo', 'S00877', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('878', 'Malcolm Sim', 'S00878', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('879', 'Zayn Looi', 'S00879', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('880', 'Shane Loo', 'S00880', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('881', 'Andre Sun', 'S00881', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('882', 'Beckham Coffey', 'S00882', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('883', 'Millie Siew', 'S00883', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('884', 'Andres Chooi', 'S00884', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('885', 'Cash Chin', 'S00885', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('886', 'Amari Chan', 'S00886', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('887', 'Adelynn Wong', 'S00887', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('888', 'Stephen Coffey', 'S00888', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('889', 'Legend Sun', 'S00889', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('890', 'Aidan Hood', 'S00890', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('891', 'Thiago Tanner', 'S00891', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('892', 'Jennifer Frost', 'S00892', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('893', 'Nina Loh', 'S00893', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('894', 'Ada Khoo', 'S00894', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('895', 'Rosalie Sze', 'S00895', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('896', 'Walker Wong', 'S00896', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('897', 'Bianca Frost', 'S00897', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('898', 'Ana Loo', 'S00898', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('899', 'Milo Sun', 'S00899', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('900', 'Dahlia Tanner', 'S00900', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('901', 'Heidi Ng', 'S00901', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('902', 'Peter Hood', 'S00902', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('903', 'Wade Yong', 'S00903', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('904', 'Leland Siew', 'S00904', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
INSERT INTO User VALUES ('905', 'Samara Loh', 'S00905', 'default.jpg', '$2b$12$3m15Cp5Yah//3.ZwUY5g4OWPvSVjhYeVkGaX8PvEBVdp7mM4R/dA2');
